qa_id	id	content
30627	125409	知道儒商卡POS机刷卡的收费标准吗
30627	125410	刷儒商卡收取我多少钱的手续费
30627	125411	IC卡POS机刷卡消费没有手续费吗
30627	125412	儒商卡POS机刷卡收手续费吗
30627	125413	刷IC卡收取我多少钱的手续费
30627	125414	儒商卡在POS机上刷卡消费的费用
30627	125415	在POS机刷卡消费的收费标准
30627	125416	介绍IC卡POS机刷卡的收费标准
30627	125417	IC卡POS机刷卡如何收费
30627	125418	每次儒商卡刷卡都要交手续费吗
30627	125419	IC卡POS机刷卡便宜吗
30627	125420	儒商卡POS机刷卡是否有手续费
30627	125421	IC卡刷卡的收费标准
30627	125422	IC卡POS机刷卡手续费是不是免费的
30628	125423	IC卡在全世界都有效吗
30628	125424	儒商卡可以在境外使用吗
30628	125425	儒商卡在外国能用吗
30628	125426	在外国儒商卡还能用吗
30628	125427	在美国IC卡还能用吗
30628	125428	IC卡可以在境外用吗
30628	125429	IC卡可以在哪些地方使用
30628	125430	IC卡有什么使用限制吗
30628	125431	儒商卡有什么使用限制吗
30628	125432	儒商卡在美国不能用吗
30628	125433	IC卡只有在国内能用吗
30628	125434	我在国外是否也可以使用IC卡
30628	125435	在国外能把IC卡里的钱取出来吗
30628	125436	我出国想使用儒商卡可以吗
30628	125437	请问一下IC卡能不能在国外使用
30628	125438	儒商卡在国外还能刷吗
30628	125439	在境外可以使用儒商卡取款吗
30628	125440	儒商卡只有在国内能用吗
30628	125441	想了解境外是否可以使用IC卡
30628	125442	IC卡在外国能用吗
30628	125443	在国外能把儒商卡里的钱取出来吗
30628	125444	介绍一下儒商卡在境外哪些地方可以使用儒商卡
30628	125445	IC卡能不能在国外使用
30628	125446	我出国想使用IC卡可以吗
30628	125447	不知道在境外能不能用IC卡
30628	125448	介绍一下IC卡在境外哪些地方可以使用IC卡
30628	125449	想了解境外是否可以使用儒商卡
30628	125450	在境外可以使用IC卡取款吗
30628	125451	IC卡在境外是不是不能用
30628	125452	我在国外是否也可以使用儒商卡
30628	125453	我想知道儒商卡怎么在境外使用
30628	125454	在国外的什么地方可以使用IC卡
30628	125455	如果我在国外使用儒商卡会不会有限制
30628	125456	儒商卡在境外是不是不能用
30628	125457	在国外是不是有银联标志的ATM机都能使用
30628	125458	境外是否可以使用IC卡
30628	125459	IC卡在美国不能用吗
30628	125460	如果我在国外使用IC卡会不会有限制
30628	125461	不知道在境外能不能用儒商卡
30628	125462	境外是否支持儒商卡
30628	125463	儒商卡可以在境外用吗
30628	125464	知道在境外能用IC卡吗
30628	125465	儒商卡在全世界都有效吗
30628	125466	请问一下儒商卡能不能在国外使用
30628	125467	IC卡在港澳台旅游时能使用吗
30628	125468	在国外的什么地方可以使用儒商卡
30628	125469	知道在境外能用儒商卡吗
30628	125470	在美国儒商卡还能用吗
30628	125471	儒商卡能不能在国外使用
30628	125472	IC卡在境外的哪些地方可以使用
30628	125473	儒商卡在港澳台旅游时能使用吗
30628	125474	儒商卡在境外的哪些地方可以使用
30628	125475	境外是否支持IC卡
30628	125476	我想知道IC卡怎么在境外使用
30628	125477	儒商卡可以在哪些地方使用
30628	125478	在外国IC卡还能用吗
30628	125479	IC卡在国外还能刷吗
30629	125480	不知道你们银行有多少种卡
30629	125481	不知道借记卡的种类
30629	125482	济宁银行银行卡的种类
30629	125483	儒商卡是储蓄卡吗
30629	125484	济宁银行卡种类
30629	125485	想了解下银行卡的种类
30629	125486	济宁银行只有一种卡吗
30629	125487	介绍一下你们银行卡的种类
30629	125488	想了解你们银行卡的种类
30629	125489	给我介绍下你行有哪些卡
30629	125490	想了解借记卡有哪几种
30629	125491	想了解下银行卡的分类
30629	125492	济宁银行有多少种银行卡
30629	125493	想了解借记卡的种类
30629	125494	知道济宁银行有多少种银行卡吗
30629	125495	除了儒商卡还有其他卡种吗
30629	125496	我能办理哪些银行卡
30629	125497	知道借记卡的种类吗
30629	125498	儒商卡是什么卡
30630	125499	儒商卡存别国货币行吗
30630	125500	儒商卡可以存外币吗
30630	125501	我想把我的外币存在儒商卡上可以吗
30630	125502	IC卡是否可以存外币
30630	125503	济宁银行能办理外币的存入吗
30630	125504	儒商卡外币储存
30630	125505	儒商卡只能存人民币吗
30630	125506	给我说说儒商卡可以存外币吗
30630	125507	你们儒商卡是否支持外币储存
30630	125508	儒商卡能存外币吧
30630	125509	我有外币可以存IC卡里面吗
30630	125510	儒商卡支持外币存储吗
30630	125511	IC卡可以存外币吗
30630	125512	你们IC卡是否支持外币储存
30630	125513	如果把外币储存在你们银行的IC卡上允许吗
30630	125514	不知道IC卡可以存外币吗
30630	125515	外币能在济宁银行存入吗
30630	125516	如果把外币储存在你们银行的儒商卡上允许吗
30630	125517	儒商卡能存外币吗
30630	125518	儒商卡不能存外币吗
30630	125519	不知道儒商卡可以存外币吗
30630	125520	我手上有外币，能存到IC卡里面吗
30630	125521	你们银行的儒商卡存外币可以吗
30630	125522	我的外币能存进儒商卡吗
30630	125523	想了解儒商卡可以存外币吗
30630	125524	我想用儒商卡存外币
30630	125525	除了人民币别的货币能存进儒商卡吗
30630	125526	IC卡可以存人民币以外的钱吗
30630	125527	IC卡不能存外币吗
30630	125528	IC卡存别国货币行吗
30630	125529	知道儒商卡可以存外币吗
30630	125530	你们银行儒商卡不可以存外币吗
30630	125531	儒商卡可以存人民币以外的钱吗
30630	125532	我想把我的外币存在IC卡上可以吗
30630	125533	我有外币可以存儒商卡里面吗
30630	125534	IC卡只能存人民币吗
30630	125535	想了解IC卡可以存外币吗
30630	125536	我有外币，在哪里银行能办理
30630	125537	你们银行的IC卡存外币可以吗
30630	125538	怎么把外币存到卡中
30630	125539	IC卡能存外币吗
30630	125540	IC卡外币储存
30630	125541	知道IC卡可以存外币吗
30630	125542	儒商卡是否可以存外币
30630	125543	IC卡支持外币存储吗
30630	125544	我的外币能直接在卡上存吗
30630	125545	给我说说IC卡可以存外币吗
30630	125546	除了人民币别的货币能存进IC卡吗
30630	125547	我手上有外币，能存到儒商卡里面吗
30630	125548	我想用IC卡存外币
30630	125549	可以往儒商卡里存外币吗
30630	125550	IC卡能存外币吧
30630	125551	我想存外币
30630	125552	我的外币能存进IC卡吗
30630	125553	可以往IC卡里存外币吗
30630	125554	你们银行IC卡不可以存外币吗
30631	125555	儒商卡口头挂失怎么撤掉
30631	125556	儒商卡口头挂失怎么取消
30631	125557	儒商卡口头挂失了以后要怎么解挂
30631	125558	我口头挂失成功之后，我找到了我的儒商卡，该怎么办
30631	125559	儒商卡的儒商卡挂失还能否取消
30631	125560	我的儒商卡找到了，怎么取消之前的口头挂失啊
30631	125561	解挂口头挂失的儒商卡
30631	125562	介绍一下儒商卡口头挂失怎么取消
30631	125563	想了解儒商卡口头挂失取消如何办理
30631	125564	儒商卡口头挂失如何消掉
30631	125565	给我介绍一下儒商卡挂失的取消流程
30631	125566	找回儒商卡撤销口头挂失
30631	125567	儒商卡找到了取消掉口头挂失
30631	125568	口头挂失的儒商卡找回怎么解挂
30631	125569	儒商卡口头挂失取消如何办理
30631	125570	不知道儒商卡口头挂失怎么取消
30631	125571	知道儒商卡口头挂失取消如何办理吗
30631	125572	请问儒商卡口头挂失可以解除挂失吗
30631	125573	我儒商卡找到了，要怎么撤回口头挂失呢
30631	125574	在哪里能够取消儒商卡的口头挂失
30631	125575	我要取消儒商卡口头挂失
30631	125576	要去哪里办儒商卡口头挂失解除挂失
30631	125577	取消儒商卡的口头挂失需要准备什么
30631	125578	我不知道要怎么解挂儒商卡口头挂失
30632	125579	知道儒商卡能否在他行ATM机上存款吗
30632	125580	IC卡能在他行的ATM机上存款吗
30632	125581	想了解IC卡能否在他行的ATM机上存款
30632	125582	知道IC卡能否在他行ATM机上存款吗
30632	125583	IC卡能在其他银行的ATM机上存款吗
30632	125584	其他银行的ATM支持济宁银行的卡存款吗
30632	125585	存款只能在济宁银行才可以吗
30632	125586	想了解儒商卡能否在他行的ATM机上存款
30632	125587	IC卡在能在他行的ATM机存款吗
30632	125588	其他银行的ATM怎么不能存款呀
30632	125589	儒商卡能在他行的ATM机上存款吗
30632	125590	介绍一下儒商卡能否在他行的ATM机上存款
30632	125591	儒商卡能在其他银行的ATM机上存款吗
30632	125592	不知道儒商卡能不能咋他行的ATM机上存款
30632	125593	不知道IC卡能不能咋他行的ATM机上存款
30632	125594	介绍一下IC卡能否在他行的ATM机上存款
30632	125595	儒商卡在能在他行的ATM机存款吗
30633	125596	儒商卡可以无限开户吗
30633	125597	请问儒商卡开户是否有个数限制
30633	125598	儒商卡开户只能开一个吗
30633	125599	一个人可以开几张儒商卡
30633	125600	儒商卡开户数量有没有上限
30633	125601	你们的儒商卡开户有没有数量限制
30633	125602	儒商卡我是不是想开几个户就开几个户
30633	125603	儒商卡开户有数量的限制吗
30633	125604	不知道儒商卡开户的个数限制
30633	125605	如果客户来你们银行开儒商卡可以开几个
30633	125606	开儒商卡个数受限制吗
30633	125607	我想开五个儒商卡
30633	125608	介绍一下儒商卡的开户个数限制
30633	125609	开立儒商卡限制数量吗
30633	125610	儒商卡开卡有个数限制吗
30633	125611	一个人只能开一个儒商卡吗
30633	125612	想了解儒商卡开户有没有个数限制
30633	125613	儒商卡开户限量吗
30633	125614	知道儒商卡的开户个数限制吗
30634	125615	ATM发生吞卡是系统的原因吗
30634	125616	儒商卡被吞了
30634	125617	知道儒商卡在ATM发生吞卡怎么办吗
30634	125618	IC卡被吞了
30634	125619	儒商卡在济宁银行ATM上被吃了
30634	125620	想了解ATM吞了我的卡怎么办
30634	125621	自助设备吞卡
30634	125622	本行ATM吞了我的儒商卡
30634	125623	我想用其他银行的ATM机取钱结果卡被吞了怎么办
30634	125624	儒商卡在你行ATM机吞卡
30634	125625	我用他行ATM机上操作，没有取回卡片怎么办
30634	125626	在ATM使用儒商卡被吞卡
30634	125627	ATM发生吞卡的操作流程
30634	125628	我的儒商卡在他行ATM被吞了我该找谁
30634	125629	为什么我在他行ATM机上发生了吞卡事故
30634	125630	ATM用我行卡发生吞卡问题
30634	125631	IC卡在他行ATM机上被吞卡了
30634	125632	我的IC卡在ATM被吞了
30634	125633	银行卡被吞了，怎么办
30634	125634	给我说说ATM吞了我的卡怎么办
30634	125635	想了解儒商卡在ATM发生吞卡怎么办
30634	125636	儒商卡在他行ATM发生吞卡我该怎么办
30634	125637	儒商卡在你们行ATM上被吞掉了
30634	125638	我的卡在ATM发生吞卡
30634	125639	介绍儒商卡在ATM发生吞卡怎么办
30634	125640	知道ATM吞了我的卡怎么处理吗
30634	125641	儒商卡被吞了怎么办
30634	125642	我想用他行ATM机取钱结果卡被吞了怎么办
30634	125643	如何解决儒商卡在他行ATM发生吞卡
30634	125644	IC卡在你行ATM上被吞
30634	125645	我的IC卡在他行ATM被吞了我该找谁
30634	125646	儒商卡在临商银行ATM被吞了
30634	125647	儒商卡在ATM发生吞卡如何处理
30634	125648	本行ATM吞了我的IC卡
30634	125649	介绍一下IC卡被ATM吞了怎么处理
30634	125650	银行卡被吞了
30634	125651	我用儒商卡在ATM机发生吞卡有什么处理方法
30634	125652	儒商卡卡在本行ATM被吞了
30634	125653	我行卡在ATM被吞了
30634	125654	想了解ATM发生吞卡怎么办
30634	125655	我的卡被ATM吞了怎么办
30634	125656	ATM吞了我的儒商卡
30634	125657	IC卡在ATM发生吞卡找谁解决
30634	125658	我的卡被吞了如何处理
30634	125659	我的儒商卡在ATM被吞了
30634	125660	给我介绍下ATM发生吞卡怎么办
30634	125661	儒商卡被招行ATM吞了怎么解决
30634	125662	IC卡在你行ATM被吞了
30634	125663	知道IC卡被ATM吞了怎么处理吗
30634	125664	IC卡在你们银行ATM被吞了
30634	125665	建行ATM机把儒商卡吞了
30634	125666	儒商卡卡在招行ATM上了
30634	125667	其他银行的ATM吞掉了儒商卡，我要先联系哪个银行
30634	125668	不知道ATM发生吞卡怎么办
30634	125669	IC卡在本行ATM被吞了
30634	125670	儒商卡放进建行ATM机拿不出来了
30634	125671	别的银行ATM吞掉了儒商卡
30634	125672	儒商卡在你行ATM被吞了
30634	125673	不知道IC卡被吞了怎么办
30634	125674	儒商卡在别的银行ATM机上被吞卡了
30634	125675	儒商卡在别的银行ATM机卡住拿不出来
30634	125676	IC卡在本行ATM上被吃了
30634	125677	IC卡在济宁银行ATM被吞了
30634	125678	儒商卡在你行ATM上被吞
30634	125679	不知道儒商卡被吞了怎么办
30634	125680	介绍一下儒商卡被ATM吞了怎么处理
30634	125681	儒商卡在ATM机吞卡
30634	125682	IC卡被吞了怎么办
30634	125683	在ATM使用IC卡被吞卡
30634	125684	卡被吞了
30634	125685	想了解IC卡被ATM吞了怎么办
30634	125686	不知道儒商卡在ATM发生吞卡怎么办
30634	125687	你们银行的卡在本行ATM上被吃了
30634	125688	儒商卡在你们银行ATM被吞了
30634	125689	IC卡在济宁银行ATM上被吃了
30634	125690	我的IC卡被ATM吞了怎么办
30634	125691	儒商卡在你行ATM被吞
30634	125692	我的儒商卡被其他银行的ATM吞掉了
30634	125693	我的卡在ATM被吞了
30634	125694	我的儒商卡被他行ATM机吞了，我还拿得回来吗
30634	125695	IC卡被他行ATM吞了怎么解决
30634	125696	IC卡在你们行ATM上被吞
30634	125697	济宁银行ATM吞了我的银行卡
30634	125698	我用IC卡在ATM发生吞卡我如何处理
30634	125699	IC卡被吞了如何处理
30634	125700	想了解儒商卡被ATM吞了怎么办
30634	125701	IC卡在他行ATM发生吞卡我该怎么办
30634	125702	儒商卡在你们行ATM上被吞
30634	125703	我的IC卡在ATM吞卡我要找谁
30634	125704	我的儒商卡在ATM吞卡我要找谁
30634	125705	知道儒商卡被ATM吞了怎么处理吗
30634	125706	我的IC卡被他行的ATM吞掉了
30634	125707	儒商卡在ATM发生吞卡
30634	125708	我的儒商卡在济宁行ATM上被吞了
30634	125709	IC卡在ATM发生吞卡如何处理
30634	125710	我用儒商卡在ATM发生吞卡我如何处理
30634	125711	儒商卡在济宁银行ATM被吞了
30634	125712	儒商卡在ATM发生吞卡找谁解决
30634	125713	不知道儒商卡在ATM发生吞卡的操作步骤
30635	125714	你们ATM显示你们银行的卡账目都不一样
30635	125715	济宁银行卡ATM用本行卡发现账务有问题
30635	125716	介绍一下用儒商卡取钱没吐钞怎么办
30635	125717	借记卡在ATM发生错账
30635	125718	我的济宁银行卡在ATM错账了，我要找谁
30635	125719	在自助设备取款后卡里余额不对
30635	125720	自助设备把我的钱吞了
30635	125721	儒商卡在ATM发生错账
30635	125722	儒商卡取款没有吐钞
30635	125723	ATM发生错账如何办理
30635	125724	济宁银行卡在济宁银行ATM发生错账
30635	125725	请问我用济宁银行卡在ATM机发生错账有什么处理方法
30635	125726	你们ATM机查账，发现不正确
30635	125727	儒商卡钱少了，怎么没有出钱
30635	125728	我用济宁银行卡在ATM发生错账我该怎么做
30635	125729	济宁银行卡在ATM发生错账如何解决
30635	125730	请介绍一下济宁银行卡在ATM发生错账怎么办
30635	125731	我的卡在ATM机交易出错
30635	125732	我行卡在ATM显示错账了
30635	125733	你们的ATM显示记账错误
30635	125734	钱还没有取出来，自助设备就死机了
30635	125735	知道用儒商卡取钱没吐钞是怎么回事吗
30635	125736	我的卡在ATM上取出的钱不对
30635	125737	不知道用儒商卡取款没有吐钞怎么办
30635	125738	儒商卡在自助设备取款的时候没出钞
30635	125739	济宁银行卡在你们行的ATM发生错账怎么办
30635	125740	钱没有出来，机器是不是出故障了
30635	125741	用儒商卡取钱的时候没有吐钞是怎么回事
30635	125742	拿儒商卡取款钱没有出来
30635	125743	济宁银行卡在济宁银行ATM账错了
30635	125744	济宁银行卡在济宁银行ATM发生错账怎么办
30635	125745	在自助取款机取钱之后发现卡的余额不对
30635	125746	想了解用儒商卡取钱的时候没有吐钞是怎么回事
30636	125747	怎么用IC卡充手机话费
30636	125748	我想请教你怎样使用儒商卡充话费
30636	125749	儒商卡可以充值话费吗
30636	125750	IC卡充值话费的方法
30636	125751	使用儒商卡充值话费怎么做
30636	125752	不会使用儒商卡充值手机话费
30636	125753	IC卡怎么充话费
30636	125754	如何直接使用IC卡充值话费
30636	125755	想了解如何直接使用儒商卡充值话费
30636	125756	能不能用IC卡充手机话费
30636	125757	怎么用儒商卡充手机话费
30636	125758	IC卡可以充值话费吗
30636	125759	儒商卡怎么充话费
30636	125760	用儒商卡充值话费的方式有哪些
30636	125761	在淘宝网站可以用IC卡充值话费吗
30636	125762	儒商卡可以在支付宝上充话费吗
30636	125763	用IC卡充值话费的方式有哪些
30636	125764	我想用儒商卡充话费
30636	125765	想了解使用IC卡充值话费的方法
30636	125766	使用儒商卡充值话费的步骤
30636	125767	不了解你们银行儒商卡充值话费的流程
30636	125768	能说一下怎样使用儒商卡充值话费吗
30636	125769	知道怎么使用IC卡充值话费吗
30636	125770	使用IC卡充值话费怎么做
30636	125771	介绍一下儒商卡充值话费的流程
30636	125772	能用IC卡充手机话费吗
30636	125773	知道怎么使用儒商卡充值话费吗
30636	125774	移动话费如何使用儒商卡充值
30636	125775	怎么用儒商卡充值话费
30636	125776	怎么用IC卡充值话费
30636	125777	介绍一下如何直接使用儒商卡充值话费
30636	125778	我想用IC卡充话费
30636	125779	如何直接使用儒商卡充值话费
30636	125780	我想在淘宝网用IC卡充值话费可以吗
30636	125781	用IC卡可以在支付宝业务充值话费吗
30636	125782	只能在淘宝网用儒商卡充话费吗
30636	125783	听说IC卡可以直接充值话费
30636	125784	在淘宝网站可以用儒商卡充值话费吗
30636	125785	介绍一下如何直接使用IC卡充值话费
30636	125786	使用IC卡充值话费的方式有哪些
30636	125787	我想在淘宝网用儒商卡充值话费可以吗
30636	125788	使用儒商卡充值话费的方式有哪些
30636	125789	手机没有话费了怎么用儒商卡充值
30636	125790	能不能用儒商卡充手机话费
30636	125791	手机没有话费了怎么用IC卡充值
30636	125792	能用儒商卡充手机话费吗
30636	125793	儒商卡充值话费的方法
30636	125794	想了解使用儒商卡充值话费的方法
30636	125795	使用儒商卡充值话费如何进行操作
30636	125796	我要充值移动话费，用儒商卡怎样去做
30636	125797	用儒商卡可以在支付宝业务充值话费吗
30636	125798	不知道怎么使用IC卡充值话费
30636	125799	使用儒商卡充值话费流程
30636	125800	给我说说怎么使用IC卡充值话费
30636	125801	只能在淘宝网用IC卡充话费吗
30636	125802	介绍一下IC卡充值话费的流程
30636	125803	听说儒商卡可以直接充值话费
30636	125804	给我说说怎么使用儒商卡充值话费
30636	125805	想了解如何直接使用IC卡充值话费
30636	125806	使用IC卡充值话费流程
30636	125807	不了解你们银行IC卡充值话费的流程
30636	125808	不知道怎么使用儒商卡充值话费
30636	125809	不会使用IC卡充值手机话费
30636	125810	我不知道怎样用儒商卡充值话费
30636	125811	IC卡可以在支付宝上充话费吗
30637	125812	在哪里调整默认账号
30637	125813	办理儒商卡口头挂失需要什么证件
30637	125814	微信动账通知签约解约
30637	125815	我的银行卡找不到了
30637	125816	儒商卡不见了去哪口头挂失
30637	125817	调整默认账号
30637	125818	我的卡绑定了吗
30637	125819	我想解除我银行卡的绑定
30637	125820	怎样挂失
30637	125821	账户要怎么绑
30637	125822	怎么修改默认账号
30637	125823	怎么调整默认账户
30637	125824	你们的微信公共号能修改默认账户吗
30637	125825	想了解调整默认账号
30637	125826	借记卡挂失
30637	125827	不知道怎么设置默认账号
30637	125828	微信动账通知怎么开通
30637	125829	知道调整默认账号吗
30637	125830	在哪解绑
30637	125831	我想挂失
30637	125832	济宁动账通知签约解约
30637	125833	微信通知签约解约
30637	125834	微信解约
30637	125835	怎么绑定我的银行卡
30637	125836	在微信中调整默认账户
30637	125837	知道怎么设置默认账号吗
30637	125838	我要绑定
30637	125839	账号绑定
30637	125840	儒商卡丢失去哪口头挂失
30637	125841	济宁银行公共号怎么调整默认账号
30637	125842	解绑
30637	125843	默认账户怎么修改
30637	125844	你知道从哪改默认的账号吗
30637	125845	我要口头挂失儒商卡
30637	125846	口头挂失
30637	125847	我要口头挂失我的儒商卡
30637	125848	不知道调整默认账号
30637	125849	哪几种方式能办理紧急挂失
30637	125850	我想绑定我的账户
30637	125851	在哪调整默认账号
30637	125852	不知道微信动账通知怎么签约解约
30637	125853	介绍一下微信动账通知签约解约流程
30637	125854	微信签约解约
30637	125855	怎么办理紧急挂失
30637	125856	有什么办法快点挂失吗
30637	125857	我想解除绑定
30637	125858	账户解绑
30637	125859	我想修改默认的账号
30637	125860	我要绑账户
30637	125861	我想要设置默认账号
30637	125862	哪里可以办理紧急挂失
30637	125863	怎么进行紧急挂失
30637	125864	账户管理
30637	125865	银行卡丢了怎么办
30637	125866	怎么绑账户
30637	125867	默认账号修改
30637	125868	儒商卡口头挂失
30637	125869	如何绑定
30637	125870	绑定银行卡的方法
30637	125871	给我介绍一下要怎么口头挂失儒商卡
30637	125872	取消绑定的方法
30637	125873	去哪里办理儒商卡口头挂失
30637	125874	介绍调整默认账号
30637	125875	儒商卡口头挂失要去柜台办理吗
30637	125876	如何将卡绑定
30637	125877	想了解微信动账通知签约解约的操作步骤
30637	125878	绑定
30637	125879	我的账号绑定了吗
30637	125880	微信动账签约解约
30637	125881	帮我取消微信动账通知
30637	125882	动账签约
30637	125883	动账通知签约解约
30637	125884	我能绑定我的银行卡吗
30637	125885	微信签约
30637	125886	微信动账通知怎么取消
30637	125887	银行卡丢失如何办理
30637	125888	不会绑定账户
30637	125889	设置默认账号的方法
30637	125890	通知签约解约
30637	125891	儒商卡丢了怎么口头挂失
30637	125892	解除账户绑定
30637	125893	儒商卡的口头挂失怎么办
30637	125894	解除银行卡的绑定
30637	125895	管理我的账户
30637	125896	知道怎么解除绑定吗
30637	125897	能不能解除一下我的绑定
30637	125898	我要解除绑定
30637	125899	不知道怎么绑定账户
30637	125900	通知解约
30637	125901	知道微信动账通知怎么签约解约吗
30637	125902	儒商卡办理临时挂失的方法
30637	125903	修改默认账号
30637	125904	我的卡丢了怎么办
30637	125905	默认账户能修改吗
30637	125906	想了解怎么设置默认账号
30637	125907	绑卡
30637	125908	卡口头挂失
30637	125909	我想口头挂失我的卡
30637	125910	不知道怎么解除绑定
30637	125911	口头挂失儒商卡怎么办
30637	125912	口头挂失儒商卡
30637	125913	想了解怎么解除绑定
30637	125914	动账签约解约
30637	125915	怎么办理儒商卡的口头挂失啊
30637	125916	我的卡找不到了,我想先口头挂失一下
30637	125917	介绍下怎么设置默认账号
30637	125918	我想取消微信动账通知
30637	125919	没找到儒商卡可能掉了，怎么口头挂失
30637	125920	紧急挂失
30637	125921	设置默认账号
30637	125922	口头挂失丢失的儒商卡
30637	125923	解除绑定
30637	125924	账户绑定
30637	125925	怎么将我的绑定解除
30637	125926	我的儒商卡丢了，要怎么办理临时挂失
30637	125927	我的儒商卡丢了，要不要办理口头挂失啊
30637	125928	帮我开通微信动账通知
30637	125929	办理儒商卡口头挂失的操作流程是怎么样的
30637	125930	通知签约
30637	125931	账户取消绑定
30637	125932	介绍下怎么解除绑定
30637	125933	怎么设置默认账号
30637	125934	怎么取消我的绑定
30637	125935	我想开通微信动账通知
30637	125936	请问儒商卡办理口头挂失要去柜台吗
30637	125937	我不想将卡绑定了
30637	125938	绑定账户
30637	125939	动账解约
30638	125940	儒商卡剩下的钱怎么查
30638	125941	我想知道儒商卡的余额
30638	125942	我为什么就查询不了你们的儒商卡余额
30638	125943	帮我查查我儒商卡的余额
30638	125944	查查我的儒商卡里还有多少钱
30638	125945	查查我儒商卡里还剩多少钱
30638	125946	儒商卡剩下的钱多吗
30638	125947	查儒商卡的余额
30638	125948	我想知道我儒商卡里还有多少钱
30638	125949	怎么查询儒商卡中的余额
30638	125950	怎么查儒商卡里还有多少钱
30638	125951	要去哪里才可以查询到儒商卡里的余额
30638	125952	儒商卡余额查询
30638	125953	儒商卡余额
30638	125954	我的儒商卡还剩多少钱
30638	125955	儒商卡还剩几元钱
30638	125956	儒商卡余额查询的步骤
30638	125957	儒商卡里的钱不多了吗
30638	125958	我的儒商卡里还有多少钱
30638	125959	给我介绍一下儒商卡余额的查询流程
30638	125960	我的儒商卡还剩多少钱可以查
30638	125961	儒商卡钱够不够用
30639	125962	儒商卡交易明细查询
30639	125963	怎么看儒商卡购物记录
30639	125964	账户转入转出记录
30639	125965	儒商卡交易明细
30639	125966	帮我查查儒商卡交易清单
30639	125967	怎么查儒商卡的明细
30639	125968	我的交易记录是什么
30639	125969	交易记录
30639	125970	怎么查儒商卡交易明细
30639	125971	我的明细
30639	125972	我最近交易了哪些内容
30639	125973	查儒商卡这几个月消费了几笔
30639	125974	查询不了你们的儒商卡交易明细
30639	125975	儒商卡交易记录怎么查
30639	125976	我想知道最近的儒商卡消费明细
30639	125977	我不知道要去哪里才可以查询到儒商卡交易明细
30639	125978	怎么知道儒商卡每笔出入账记录
30639	125979	我想查一下儒商卡的明细
30639	125980	最近的儒商卡消费历史
30639	125981	查询一下我的明细
30639	125982	账户明细查询
30639	125983	我的儒商卡交易了多少笔怎么查
30639	125984	怎么查交易明细
30639	125985	怎么才可以查到我的儒商卡的交易明细
30639	125986	我为什么就查询不了你们的儒商卡交易明细
30639	125987	我要看一下我儒商卡的交易明细
30639	125988	明细
30639	125989	查询儒商卡具体的交易记录的方法
30639	125990	我的账户转入转出记录
30639	125991	最近我有用儒商卡消费吗
30639	125992	交易明细
30639	125993	儒商卡交易的历史记录
30639	125994	我想知道我的儒商卡每笔交易情况
30639	125995	我要查明细
30639	125996	查儒商卡这几个月的交易明细
30639	125997	儒商卡交易明细查询的步骤
30639	125998	儒商卡明细查询
30639	125999	儒商卡明细
30639	126000	儒商卡的交易明细可以查看吗
30639	126001	明细查询
30639	126002	儒商卡的近期交易
30639	126003	查询儒商卡消费明细
30639	126004	列个我儒商卡交易记录给我
30639	126005	儒商卡查询明细要去柜台办理吗
30639	126006	交易内容
30639	126007	给我介绍一下儒商卡交易明细的查询流程
30639	126008	儒商卡交易历史怎么看
30640	126009	非本人代办更改初始密码可以吗
30640	126010	我想问一下，我的朋友因身体原因不能到网点办业务，怎么办
30640	126011	非本人代办重置密码可以吗
30640	126012	儒商卡重置密码、更改初始密码能否代办
30640	126013	儒商卡重置密码什么人可以代办
30640	126014	儒商卡更改原始密码能否代办
30640	126015	儒商卡重置密码能否代办
30640	126016	儒商卡更改初始密码能否代办
30640	126017	我自己有特殊原因没法去办更改初始密码业务了怎么办
30640	126018	更改儒商卡初始密码别人代办可以吗
30640	126019	你们行儒商卡重置密码业务非本人代办行吗
30640	126020	银行卡初始密码能否代办
30640	126021	如果到不了营业厅怎么办重置密码业务
30640	126022	我身体不舒服他人可以帮我办理儒商卡重置密码吗
30640	126023	我自己有事去不了营业厅重置密码，怎么办
30640	126024	重置密码、更改初始密码如本人因特殊原因无法亲自到营业厅办理业务，应当如何处理
30640	126025	我的家人无法到支行设密码，你们能派人来么
30641	126026	儒商卡周周赢好不好
30641	126027	什么是周周赢
30641	126028	什么是儒商卡周周赢产品
30641	126029	知道儒商卡周周赢产品吗
30641	126030	存入多少钱之后会自动转存为理财资金
30641	126031	介绍一下周周赢
30641	126032	简单介绍下周周赢
30641	126033	儒商卡周周赢产品的定义
30641	126034	你们银行的周周赢是什么业务
30641	126035	周周赢的定义
30641	126036	想了解周周赢
30641	126037	儒商卡周周赢产品最少存几天
30641	126038	周周赢的利息是怎么计算的
30641	126039	儒商卡周周赢是属于什么理财产品
30641	126040	周周赢的利息计算
30641	126041	给我说说周周赢
30641	126042	不知道儒商卡周周赢产品
30641	126043	想了解一下周周赢
30641	126044	不了解周周赢
30641	126045	儒商卡周周赢有哪些好的功能
30641	126046	想了解儒商卡周周赢产品
30642	126047	定活自转是什么样的业务
30642	126048	活期账户超过多少钱会转入理财账户
30642	126049	不知道定活自转业务
30642	126050	给我说说定活自转
30642	126051	定活自转不影响我的使用吗
30642	126052	知道定活自转业务吗
30642	126053	给我介绍一下定活自转
